id,schedule_id,link_id,flight_date,airline_id,flight_number,arr_dep_code,flight_type_code,registration_number,aircraft_id,int_dom_code,total_passengers_count,total_c_passengers_count,total_y_passengers_count,bag_weight,cargo_weight,seats,parking,terminal,ori_dest_airport_id,station_airport_id,mail_weight
420180528401,1,420180528400,2018-05-28 09:40:00.000000,46,401,D,J,NULL,202,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
420180528402,1,420180528403,2018-05-28 14:40:00.000000,46,402,A,J,NULL,202,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
420180528403,1,420180528402,2018-05-28 15:10:00.000000,46,403,D,J,NULL,202,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
420180528404,1,420180528405,2018-05-28 20:05:00.000000,46,404,A,J,NULL,202,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
420180528405,1,420180528404,2018-05-28 20:35:00.000000,46,405,D,J,NULL,202,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
1420180528934,1,1420180528935,2018-05-28 01:40:00.000000,3,934,A,J,NULL,157,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2295,107,NULL
1420180528935,1,1420180528934,2018-05-28 05:00:00.000000,3,935,D,J,NULL,157,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2295,107,NULL
620180528405,1,620180528406,2018-05-28 12:30:00.000000,3651,405,A,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2586,107,NULL
620180528406,1,620180528405,2018-05-28 13:30:00.000000,3651,406,D,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2586,107,NULL
620180528103,1,620180528104,2018-05-28 22:05:00.000000,3651,103,A,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2587,107,NULL
620180528104,1,620180528103,2018-05-28 23:05:00.000000,3651,104,D,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2587,107,NULL
7201805281385,1,7201805281386,2018-05-28 13:15:00.000000,1770,1385,A,J,NULL,NULL,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2808,107,NULL
7201805281386,1,7201805281385,2018-05-28 14:00:00.000000,1770,1386,D,J,NULL,NULL,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2808,107,NULL
13201805282290,1,13201805282291,2018-05-28 15:30:00.000000,1034,2290,A,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2832,107,NULL
13201805282291,1,13201805282290,2018-05-28 16:20:00.000000,1034,2291,D,J,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2832,107,NULL
8201805282651,1,8201805282652,2018-05-28 11:00:00.000000,1167,2651,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
8201805282652,1,8201805282651,2018-05-28 12:10:00.000000,1167,2652,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
8201805282653,1,8201805282654,2018-05-28 21:45:00.000000,1167,2653,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
8201805282654,1,8201805282653,2018-05-28 22:55:00.000000,1167,2654,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
920180528457,1,920180528458,2018-05-28 08:50:00.000000,3106,457,A,J,NULL,20,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
920180528458,1,920180528457,2018-05-28 10:15:00.000000,3106,458,D,J,NULL,20,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
920180528459,1,920180528460,2018-05-28 19:50:00.000000,3106,459,A,J,NULL,20,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
920180528460,1,920180528459,2018-05-28 21:20:00.000000,3106,460,D,J,NULL,20,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
102018052870122,1,NULL,2018-05-28 00:45:00.000000,3761,70122,A,C,NULL,18,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
10201805287011,1,NULL,2018-05-28 03:05:00.000000,3761,7011,D,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
10201805287052,1,NULL,2018-05-28 03:15:00.000000,3761,7052,A,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2312,107,NULL
10201805287615,1,NULL,2018-05-28 03:45:00.000000,3761,7615,D,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
10201805287061,1,NULL,2018-05-28 04:25:00.000000,3761,7061,D,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2317,107,NULL
1020180528755,1,NULL,2018-05-28 09:05:00.000000,3761,755,D,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3062,107,NULL
1020180528101,1,NULL,2018-05-28 09:40:00.000000,3761,101,D,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,42,107,NULL
10201805287616,1,NULL,2018-05-28 10:00:00.000000,3761,7616,A,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1020180528106,1,NULL,2018-05-28 10:10:00.000000,3761,106,A,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,42,107,NULL
10201805287613,1,NULL,2018-05-28 12:10:00.000000,3761,7613,D,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1020180528102,1,NULL,2018-05-28 13:10:00.000000,3761,102,A,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,42,107,NULL
1020180528756,1,NULL,2018-05-28 14:00:00.000000,3761,756,A,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3062,107,NULL
1020180528759,1,NULL,2018-05-28 14:40:00.000000,3761,759,D,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2979,107,NULL
1020180528103,1,NULL,2018-05-28 15:00:00.000000,3761,103,D,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,42,107,NULL
10201805287012,1,NULL,2018-05-28 15:40:00.000000,3761,7012,A,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1020180528105,1,NULL,2018-05-28 18:00:00.000000,3761,105,D,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,42,107,NULL
10201805287614,1,NULL,2018-05-28 18:25:00.000000,3761,7614,A,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1020180528760,1,NULL,2018-05-28 18:55:00.000000,3761,760,A,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2979,107,NULL
1020180528104,1,NULL,2018-05-28 19:10:00.000000,3761,104,A,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,42,107,NULL
10201805287062,1,NULL,2018-05-28 23:55:00.000000,3761,7062,A,C,NULL,19,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2317,107,NULL
11201805286278,1,NULL,2018-05-28 02:50:00.000000,285,6278,A,C,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1707,107,NULL
11201805285202,1,NULL,2018-05-28 03:05:00.000000,285,5202,A,C,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2312,107,NULL
11201805285331,1,NULL,2018-05-28 03:30:00.000000,285,5331,D,C,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1120180528114,1,NULL,2018-05-28 04:20:00.000000,285,114,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1951,107,NULL
11201805286011,1,NULL,2018-05-28 05:00:00.000000,285,6011,D,C,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2312,107,NULL
11201805285613,1,NULL,2018-05-28 05:30:00.000000,285,5613,D,C,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1120180528711,1,NULL,2018-05-28 06:40:00.000000,285,711,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
1120180528602,1,NULL,2018-05-28 07:10:00.000000,285,602,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2300,107,NULL
1120180528100,1,NULL,2018-05-28 07:15:00.000000,285,100,A,J,NULL,225,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,13,107,NULL
1120180528762,1,NULL,2018-05-28 07:15:00.000000,285,762,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,260,107,NULL
1120180528518,1,NULL,2018-05-28 07:25:00.000000,285,518,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1758,107,NULL
1120180528188,1,NULL,2018-05-28 07:35:00.000000,285,188,A,J,NULL,50,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
112018052886,1,NULL,2018-05-28 07:40:00.000000,285,86,A,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,114,107,NULL
1120180528316,1,NULL,2018-05-28 07:40:00.000000,285,316,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1854,107,NULL
112018052846,1,NULL,2018-05-28 07:45:00.000000,285,46,A,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,65,107,NULL
1120180528612,1,NULL,2018-05-28 07:50:00.000000,285,612,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1517,107,NULL
1120180528722,1,NULL,2018-05-28 07:55:00.000000,285,722,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1405,107,NULL
1120180528174,1,NULL,2018-05-28 07:55:00.000000,285,174,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,249,107,NULL
112018052872,1,NULL,2018-05-28 08:00:00.000000,285,72,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,42,107,NULL
112018052824,1,NULL,2018-05-28 08:00:00.000000,285,24,A,J,NULL,52,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,31,107,NULL
112018052856,1,NULL,2018-05-28 08:00:00.000000,285,56,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,89,107,NULL
1120180528164,1,NULL,2018-05-28 08:00:00.000000,285,164,A,J,NULL,48,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,653,107,NULL
1120180528288,1,NULL,2018-05-28 08:05:00.000000,285,288,A,J,NULL,94,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1460,107,NULL
1120180528716,1,NULL,2018-05-28 08:05:00.000000,285,716,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
1120180528894,1,NULL,2018-05-28 08:05:00.000000,285,894,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1516,107,NULL
1120180528926,1,NULL,2018-05-28 08:05:00.000000,285,926,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3200,107,NULL
1120180528374,1,NULL,2018-05-28 08:10:00.000000,285,374,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1753,107,NULL
112018052834,1,NULL,2018-05-28 08:10:00.000000,285,34,A,J,NULL,52,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,100,107,NULL
112018052882,1,NULL,2018-05-28 08:15:00.000000,285,82,A,J,NULL,214,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,112,107,NULL
112018052842,1,NULL,2018-05-28 08:15:00.000000,285,42,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,46,107,NULL
1120180528184,1,NULL,2018-05-28 08:25:00.000000,285,184,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3055,107,NULL
1120180528898,1,NULL,2018-05-28 08:25:00.000000,285,898,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,667,107,NULL
1120180528844,1,NULL,2018-05-28 08:25:00.000000,285,844,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3001,107,NULL
1120180528534,1,NULL,2018-05-28 08:30:00.000000,285,534,A,J,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2587,107,NULL
1120180528804,1,NULL,2018-05-28 08:30:00.000000,285,804,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3190,107,NULL
1120180528538,1,NULL,2018-05-28 08:35:00.000000,285,538,A,J,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2586,107,NULL
1120180528778,1,NULL,2018-05-28 08:40:00.000000,285,778,A,J,NULL,94,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
1120180528185,1,NULL,2018-05-28 09:20:00.000000,285,185,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
1120180528177,1,NULL,2018-05-28 09:25:00.000000,285,177,D,J,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3055,107,NULL
1120180528423,1,NULL,2018-05-28 09:25:00.000000,285,423,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2107,107,NULL
1120180528845,1,NULL,2018-05-28 09:25:00.000000,285,845,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3001,107,NULL
1120180528171,1,NULL,2018-05-28 09:30:00.000000,285,171,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,249,107,NULL
1120180528801,1,NULL,2018-05-28 09:30:00.000000,285,801,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3190,107,NULL
1120180528151,1,NULL,2018-05-28 09:30:00.000000,285,151,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,327,107,NULL
1120180528130,1,NULL,2018-05-28 09:35:00.000000,285,130,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,467,107,NULL
1120180528148,1,NULL,2018-05-28 09:35:00.000000,285,148,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1769,107,NULL
1120180528807,1,NULL,2018-05-28 09:45:00.000000,285,807,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,218,107,NULL
1120180528415,1,NULL,2018-05-28 09:45:00.000000,285,415,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2134,107,NULL
112018052857,1,NULL,2018-05-28 09:50:00.000000,285,57,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,89,107,NULL
1120180528101,1,NULL,2018-05-28 09:50:00.000000,285,101,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2808,107,NULL
1120180528127,1,NULL,2018-05-28 09:55:00.000000,285,127,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,467,107,NULL
1120180528775,1,NULL,2018-05-28 09:55:00.000000,285,775,D,J,NULL,89,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
1120180528991,1,NULL,2018-05-28 09:55:00.000000,285,991,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1704,107,NULL
112018052838,1,NULL,2018-05-28 10:00:00.000000,285,38,A,J,NULL,52,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,100,107,NULL
1120180528111,1,NULL,2018-05-28 10:00:00.000000,285,111,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1951,107,NULL
1120180528305,1,NULL,2018-05-28 10:05:00.000000,285,305,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1821,107,NULL
1120180528341,1,NULL,2018-05-28 10:15:00.000000,285,341,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1390,107,NULL
1120180528889,1,NULL,2018-05-28 10:15:00.000000,285,889,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1516,107,NULL
112018052825,1,NULL,2018-05-28 10:25:00.000000,285,25,D,J,NULL,48,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,31,107,NULL
1120180528471,1,NULL,2018-05-28 10:30:00.000000,285,471,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2832,107,NULL
1120180528395,1,NULL,2018-05-28 10:30:00.000000,285,395,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2318,107,NULL
112018052849,1,NULL,2018-05-28 10:30:00.000000,285,49,D,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,65,107,NULL
112018052835,1,NULL,2018-05-28 10:35:00.000000,285,35,D,J,NULL,53,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,100,107,NULL
112018052887,1,NULL,2018-05-28 10:35:00.000000,285,87,D,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,114,107,NULL
1120180528311,1,NULL,2018-05-28 10:40:00.000000,285,311,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1866,107,NULL
1120180528485,1,NULL,2018-05-28 10:45:00.000000,285,485,D,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2839,107,NULL
1120180528353,1,NULL,2018-05-28 10:50:00.000000,285,353,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2335,107,NULL
112018052879,1,NULL,2018-05-28 10:50:00.000000,285,79,D,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,112,107,NULL
1120180528613,1,NULL,2018-05-28 10:50:00.000000,285,613,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1517,107,NULL
1120180528145,1,NULL,2018-05-28 10:55:00.000000,285,145,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1769,107,NULL
1120180528772,1,NULL,2018-05-28 11:00:00.000000,285,772,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
1120180528411,1,NULL,2018-05-28 11:00:00.000000,285,411,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2090,107,NULL
1120180528779,1,NULL,2018-05-28 11:00:00.000000,285,779,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
1120180528401,1,NULL,2018-05-28 11:10:00.000000,285,401,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2083,107,NULL
1120180528287,1,NULL,2018-05-28 11:10:00.000000,285,287,D,J,NULL,94,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1460,107,NULL
1120180528712,1,NULL,2018-05-28 11:30:00.000000,285,712,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
1120180528161,1,NULL,2018-05-28 11:30:00.000000,285,161,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,653,107,NULL
1120180528231,1,NULL,2018-05-28 11:35:00.000000,285,231,D,J,NULL,94,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,990,107,NULL
11201805285614,1,NULL,2018-05-28 11:40:00.000000,285,5614,A,C,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1120180528335,1,NULL,2018-05-28 12:00:00.000000,285,335,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1879,107,NULL
1120180528515,1,NULL,2018-05-28 12:00:00.000000,285,515,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1758,107,NULL
1120180528713,1,NULL,2018-05-28 12:40:00.000000,285,713,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
11201805285213,1,NULL,2018-05-28 13:00:00.000000,285,5213,D,C,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2317,107,NULL
1120180528802,1,NULL,2018-05-28 13:15:00.000000,285,802,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3190,107,NULL
11201805286012,1,NULL,2018-05-28 14:00:00.000000,285,6012,A,C,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2312,107,NULL
1120180528813,1,NULL,2018-05-28 14:10:00.000000,285,813,D,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2887,107,NULL
11201805287121,1,NULL,2018-05-28 15:00:00.000000,285,7121,D,C,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1404,107,NULL
1120180528232,1,NULL,2018-05-28 16:20:00.000000,285,232,A,J,NULL,94,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,990,107,NULL
1120180528172,1,NULL,2018-05-28 17:00:00.000000,285,172,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,249,107,NULL
1120180528472,1,NULL,2018-05-28 17:00:00.000000,285,472,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2832,107,NULL
112018052888,1,NULL,2018-05-28 17:00:00.000000,285,88,A,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,114,107,NULL
1120180528102,1,NULL,2018-05-28 17:05:00.000000,285,102,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2808,107,NULL
1120180528162,1,NULL,2018-05-28 17:10:00.000000,285,162,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,653,107,NULL
1120180528416,1,NULL,2018-05-28 17:10:00.000000,285,416,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2134,107,NULL
1120180528306,1,NULL,2018-05-28 17:15:00.000000,285,306,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1821,107,NULL
1120180528354,1,NULL,2018-05-28 17:15:00.000000,285,354,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2335,107,NULL
1120180528424,1,NULL,2018-05-28 17:20:00.000000,285,424,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2107,107,NULL
1120180528312,1,NULL,2018-05-28 17:20:00.000000,285,312,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1866,107,NULL
1120180528486,1,NULL,2018-05-28 17:30:00.000000,285,486,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2839,107,NULL
1120180528614,1,NULL,2018-05-28 17:30:00.000000,285,614,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1517,107,NULL
1120180528112,1,NULL,2018-05-28 17:40:00.000000,285,112,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1951,107,NULL
1120180528714,1,NULL,2018-05-28 17:40:00.000000,285,714,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1412,107,NULL
1120180528776,1,NULL,2018-05-28 17:45:00.000000,285,776,A,J,NULL,89,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
1120180528342,1,NULL,2018-05-28 17:45:00.000000,285,342,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1390,107,NULL
1120180528146,1,NULL,2018-05-28 17:50:00.000000,285,146,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1769,107,NULL
1120180528402,1,NULL,2018-05-28 17:50:00.000000,285,402,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2083,107,NULL
112018052858,1,NULL,2018-05-28 17:55:00.000000,285,58,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,89,107,NULL
112018052880,1,NULL,2018-05-28 17:55:00.000000,285,80,A,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,112,107,NULL
1120180528992,1,NULL,2018-05-28 18:00:00.000000,285,992,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1704,107,NULL
112018052826,1,NULL,2018-05-28 18:00:00.000000,285,26,A,J,NULL,48,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,31,107,NULL
1120180528128,1,NULL,2018-05-28 18:05:00.000000,285,128,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,467,107,NULL
1120180528814,1,NULL,2018-05-28 18:05:00.000000,285,814,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2887,107,NULL
112018052850,1,NULL,2018-05-28 18:10:00.000000,285,50,A,J,NULL,225,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,65,107,NULL
1120180528412,1,NULL,2018-05-28 18:10:00.000000,285,412,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,2090,107,NULL
1120180528336,1,NULL,2018-05-28 18:10:00.000000,285,336,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1879,107,NULL
1120180528178,1,NULL,2018-05-28 18:15:00.000000,285,178,A,J,NULL,53,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3055,107,NULL
1120180528808,1,NULL,2018-05-28 18:15:00.000000,285,808,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,218,107,NULL
112018052836,1,NULL,2018-05-28 18:15:00.000000,285,36,A,J,NULL,53,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,100,107,NULL
1120180528152,1,NULL,2018-05-28 18:15:00.000000,285,152,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,327,107,NULL
1120180528892,1,NULL,2018-05-28 18:25:00.000000,285,892,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1516,107,NULL
1120180528272,1,NULL,2018-05-28 18:30:00.000000,285,272,A,J,NULL,89,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,1801,107,NULL
1120180528780,1,NULL,2018-05-28 18:30:00.000000,285,780,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,580,107,NULL
1120180528186,1,NULL,2018-05-28 18:35:00.000000,285,186,A,J,NULL,52,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,420,107,NULL
1120180528846,1,NULL,2018-05-28 18:35:00.000000,285,846,A,J,NULL,214,I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,3001,107,NULL
